SeqA	SeqB	ANI	SD	N	Omega	Frx
P82MpT1_sans_C_consensus	GUT_GENOME163069	92.0148996346293	3.72052859232243	3602	6140	58.6644951140065
P82MpT1_sans_C_consensus	GUT_GENOME186606	98.807103098135	1.90741144334465	7540	9391	80.2896390160792
P82MpT1_sans_C_consensus	GUT_GENOME235276	92.2917847028134	3.65633291225206	4984	6830	72.9721815519766
P82MpT1_sans_C_consensus	GUT_GENOME236870	78.3180283287579	4.40025834971699	936	6648	14.0794223826715
P82MpT1_sans_C_consensus	GUT_GENOME239080	98.8305192516557	1.81559039071174	6864	8647	79.3801318376316
P82MpT1_sans_C_consensus	GUT_GENOME251364	98.8690981135671	1.6556816401831	7457	9430	79.0774125132556
P82MpT1_sans_C_consensus	GUT_GENOME258505	98.6719462128097	1.96293971921218	7238	9084	79.6785557023338
P82MpT1_sans_C_consensus	GUT_GENOME263468	79.0965657824178	4.72431412891664	1252	7989	15.6715483790212
P82MpT1_sans_C_consensus	GUT_GENOME264147	78.6432921922664	4.80960405213147	764	6515	11.7267843438219
P82MpT1_sans_C_consensus	GUT_GENOME268176	92.2913667054619	3.81841927537981	6221	8924	69.7108919766921
P82MpT1_sans_C_consensus	GUT_GENOME270563	92.7365882000056	3.86860078159284	5675	7998	70.9552388097024
P82MpT1_sans_C_consensus	GUT_GENOME272533	98.664239224914	2.12470863473623	7235	9383	77.107534903549
P82MpT1_sans_C_consensus	GUT_GENOME283326	92.4074033350302	3.80443742237739	6451	9075	71.0853994490358
P82MpT1_sans_C_consensus	GUT_GENOME284192	98.4108099603328	2.61899448505661	6383	7871	81.0951594460678
P82MpT1_sans_C_consensus	GUT_GENOME285252	98.6337171572193	2.14951197537652	6491	7898	82.185363383135
P82MpT1_sans_C_consensus	GUT_GENOME287004	75.6896945995658	5.53964161487448	210	9800	2.14285714285714
P82MpT1_sans_C_consensus	P15MS_consensus	92.203239997387	3.88170225970236	6181	9800	63.0714285714286
P82MpT1_sans_C_consensus	P15_MpT1_consensus	92.1206444555914	3.8178121709623	5959	9800	60.8061224489796
P82MpT1_sans_C_consensus	P20_consensus	92.1523892306003	3.93868797073167	6140	9800	62.6530612244898
P82MpT1_sans_C_consensus	P31_consensus	92.7270811799165	3.87243590194587	6293	9177	68.5736079328757
P82MpT1_sans_C_consensus	P32_consensus	92.4620993920166	3.82056060722154	6378	9800	65.0816326530612
P82MpT1_sans_C_consensus	P45_consensus	98.6078223892688	2.17874581675403	7605	9800	77.6020408163265
P82MpT1_sans_C_consensus	P46_consensus	98.5542111231328	2.26577156837467	7306	9800	74.5510204081633
P82MpT1_sans_C_consensus	P48_consensus	92.256224108383	3.92678475668232	6046	9800	61.6938775510204
P82MpT1_sans_C_consensus	P51_consensus	98.3748938725958	2.32123625505522	4759	9800	48.5612244897959
P82MpT1_sans_C_consensus	P61_consensus	92.27000960297	3.9455247636484	6189	9800	63.1530612244898
P82MpT1_sans_C_consensus	P66_consensus	98.0780933735231	2.57858465430942	8005	9800	81.6836734693878
P82MpT1_sans_C_consensus	P82MpT1_sans_C_consensus	100.0	0.0	9800	9800	100.0
P82_consensus	GUT_GENOME011239	92.114238588395	3.91501496878307	3963	8342	47.5065931431311
P82_consensus	GUT_GENOME011714	92.0481748563093	3.97812378876984	4172	8460	49.3144208037825
P82_consensus	GUT_GENOME012603	92.1647176575173	4.07144182616475	4333	8558	50.6309885487263
P82_consensus	GUT_GENOME014311	78.2692234786865	4.80468902542871	615	7871	7.81349256765341
P82_consensus	GUT_GENOME018608	92.1550821316928	3.96961506236498	3925	9027	43.4806691037997
P82_consensus	GUT_GENOME018729	92.1881174156485	3.93220757134305	3662	7706	47.5214118868414
P82_consensus	GUT_GENOME029117	78.9007094760983	5.31336819343434	610	7837	7.78359065969121
P82_consensus	GUT_GENOME066320	98.4962552158935	2.2725394523807	4921	9411	52.2898735522261
P82_consensus	GUT_GENOME067559	98.651342779118	2.31526210952378	4414	7493	58.9083144267983
P82_consensus	GUT_GENOME091220	92.6493947076683	3.86126176451631	4192	8587	48.8179806684523
P82_consensus	GUT_GENOME092268	98.6409664237568	2.07148180869861	5165	9284	55.6333476949591
P82_consensus	GUT_GENOME092376	98.7484807068683	1.82480665375461	4876	8959	54.4257171559326
P82_consensus	GUT_GENOME093513	92.3273026876915	3.95680449566014	4420	8671	50.9745127436282
P82_consensus	GUT_GENOME094058	98.5651044846596	2.08801135046419	5123	9117	56.1917297356587
P82_consensus	GUT_GENOME103665	98.7518738335808	1.99364089667239	3658	7505	48.7408394403731
P82_consensus	GUT_GENOME104028	98.4628285516552	2.39015342294964	4895	9028	54.2202038103677
P82_consensus	GUT_GENOME104378	98.5007678210031	2.24735538337677	4942	8783	56.2677900489582
P82_consensus	GUT_GENOME109037	98.7090695734306	1.79744618674325	4613	8547	53.972153972154
P82_consensus	GUT_GENOME120881	92.2537215694981	3.90563536666135	4202	8913	47.1446202176596
P82_consensus	GUT_GENOME130816	93.2136473763493	3.80496615007536	4316	8712	49.5408631772268
P82_consensus	GUT_GENOME132204	79.360307757603	4.86618263947276	1032	10147	10.1704937419927
P82_consensus	GUT_GENOME132205	93.0895678218922	3.80060908778096	4446	8609	51.6436287605994
P82_consensus	GUT_GENOME137479	92.9950461839662	3.85925368549233	4264	8846	48.2025774361293
P82_consensus	GUT_GENOME143185	98.7579978209453	2.00631950613119	5346	9559	55.9263521288838
P82_consensus	GUT_GENOME163069	91.9723868546768	4.00333744388137	2683	6140	43.6970684039088
P82_consensus	GUT_GENOME186606	98.772796057555	1.91917665567659	5058	9391	53.86007879885
P82_consensus	GUT_GENOME235276	92.0699300313585	3.8653863115352	3491	6830	51.112737920937
P82_consensus	GUT_GENOME236870	78.3996480281834	4.54390160265347	722	6648	10.8604091456077
P82_consensus	GUT_GENOME239080	98.7170943554161	1.81818682404876	4543	8647	52.538452642535
P82_consensus	GUT_GENOME251364	98.8048688311736	1.61906707165267	5115	9430	54.2417815482503
P82_consensus	GUT_GENOME258505	98.5239829069368	2.0998334830167	5007	9084	55.1188903566711
P82_consensus	GUT_GENOME263468	79.0056402508216	4.75191855523955	943	7989	11.8037301289273
P82_consensus	GUT_GENOME264147	78.7688546916015	5.46308811384489	567	6515	8.70299309286263
P82_consensus	GUT_GENOME268176	92.4105596015951	3.83836032972012	4469	8924	50.0784401613626
P82_consensus	GUT_GENOME270563	92.6461953936962	3.90351096619632	4294	7998	53.6884221055264
P82_consensus	GUT_GENOME272533	98.4039298053614	2.3695895667608	4913	9383	52.3606522434189
P82_consensus	GUT_GENOME283326	92.2980677002789	3.76566271661587	4063	9075	44.771349862259
P82_consensus	GUT_GENOME284192	98.1695580225676	2.72606005049068	4453	7871	56.5747681361962
P82_consensus	GUT_GENOME285252	98.7096877575765	1.90148304397221	4593	7898	58.1539630286148
P82_consensus	GUT_GENOME287004	75.7793684588645	6.3692633445059	155	11082	1.3986645009926
P82_consensus	P15MS_consensus	92.1044177613226	4.08831967677893	4420	10172	43.452615021628
P82_consensus	P15_MpT1_consensus	92.5731451893538	4.11770032478903	4464	13281	33.61192681274
P82_consensus	P20_consensus	92.2138640861904	4.0926936603374	4285	9908	43.2478805006056
P82_consensus	P31_consensus	92.7594795243021	3.96891772945304	4478	9177	48.7959028004795
P82_consensus	P32_consensus	92.5088380708871	3.9093809987301	4606	10178	45.2544704264099
P82_consensus	P45_consensus	98.3105964056263	2.37520610917151	5425	10305	52.6443474041727
P82_consensus	P46_consensus	98.2865677948843	2.44443907258398	5210	12103	43.0471783855242
P82_consensus	P48_consensus	92.1669550846881	4.15878779839978	4281	9834	43.5326418547895
P82_consensus	P51_consensus	98.6573403386509	2.04378437002379	5512	13281	41.5028988780965
P82_consensus	P61_consensus	92.3048631110526	4.03953458558956	4180	13281	31.4735336194564
P82_consensus	P66_consensus	97.8447746718376	2.89696033020796	5315	13281	40.0195768390934
P82_consensus	P82MpT1_sans_C_consensus	99.7033553846498	0.747143289199965	5364	9800	54.734693877551
P82_consensus	P82_consensus	100.0	0.0	13281	13281	100.0
P86_BT_consensus	GUT_GENOME011239	92.1571180846653	3.91254026929604	6330	8342	75.8810836729801
P86_BT_consensus	GUT_GENOME011714	92.2066156073756	3.78666225008201	6588	8460	77.8723404255319
P86_BT_consensus	GUT_GENOME012603	92.2665229316922	3.89268198769203	6769	8558	79.0955830801589
P86_BT_consensus	GUT_GENOME014311	78.4389636973069	4.66476886221691	928	7871	11.7901156142803
P86_BT_consensus	GUT_GENOME018608	92.3359089430767	3.81478557878717	6341	9027	70.2448210922787
P86_BT_consensus	GUT_GENOME018729	92.3323036534341	3.77470157144512	6037	7706	78.3415520373735
P86_BT_consensus	GUT_GENOME029117	78.7664392213748	5.17375737145715	910	7837	11.6115860660967
P86_BT_consensus	GUT_GENOME066320	98.6214939656055	2.5199855391756	8038	9411	85.4106896185315
P86_BT_consensus	GUT_GENOME067559	98.8390939118444	2.22426793672598	6710	7493	89.550246897104
P86_BT_consensus	GUT_GENOME091220	92.8289719531691	3.87173104832116	6770	8587	78.840107138698
P86_BT_consensus	GUT_GENOME092268	98.7896684971784	2.31950451255601	8093	9284	87.1714778112882
P86_BT_consensus	GUT_GENOME092376	98.9803655409547	1.66152040733766	8114	8959	90.5681437660453
P86_BT_consensus	GUT_GENOME093513	92.1634264222851	3.83830112323466	6884	8671	79.3910736939223
P86_BT_consensus	GUT_GENOME094058	98.8138187610629	1.86015401577422	8063	9117	88.4391795546781
P86_BT_consensus	GUT_GENOME103665	98.9774512861663	1.70576030354789	5784	7505	77.0686209193871
P86_BT_consensus	GUT_GENOME104028	98.8988493348176	1.76350170128533	7795	9028	86.3424900310146
P86_BT_consensus	GUT_GENOME104378	98.9800803534711	1.63655426854265	7678	8783	87.4188773767505
P86_BT_consensus	GUT_GENOME109037	98.9560055041559	1.86781964657479	7232	8547	84.6144846144846
P86_BT_consensus	GUT_GENOME120881	92.3163763507111	3.75406830232083	6699	8913	75.1598788286772
P86_BT_consensus	GUT_GENOME130816	93.1744568807596	3.80540960330018	7053	8712	80.9573002754821
P86_BT_consensus	GUT_GENOME132204	79.2899557835152	4.7758334186806	1487	10147	14.6545777076969
P86_BT_consensus	GUT_GENOME132205	92.9865524696789	3.86083622055131	6929	8609	80.4855383900569
P86_BT_consensus	GUT_GENOME132206	75.4562052204477	6.17858832423777	73	8833	0.826446280991736
P86_BT_consensus	GUT_GENOME137479	92.8558724419845	4.02239857613363	7222	8846	81.64141985078
P86_BT_consensus	GUT_GENOME143185	98.8462666780591	2.36333800888048	8562	9559	89.5700387069777
P86_BT_consensus	GUT_GENOME163069	92.1956780800832	3.75756754953998	4201	6140	68.4201954397394
P86_BT_consensus	GUT_GENOME186606	98.8968216207233	1.73844087041357	8047	9391	85.6884250878501
P86_BT_consensus	GUT_GENOME235276	92.1692329496484	3.76145089567192	5662	6830	82.8989751098097
P86_BT_consensus	GUT_GENOME236870	78.4028253770743	4.57786885630545	1056	6648	15.884476534296
P86_BT_consensus	GUT_GENOME239080	98.9342492310303	1.48425415798803	7662	8647	88.6087660460275
P86_BT_consensus	GUT_GENOME251364	99.1668488917961	1.46438428625262	8333	9430	88.3669141039236
P86_BT_consensus	GUT_GENOME258505	98.6665655464702	2.03021454198774	8172	9084	89.9603698811096
P86_BT_consensus	GUT_GENOME263468	79.1614460874118	4.78580040396732	1512	7989	18.9260232820128
P86_BT_consensus	GUT_GENOME264147	78.6264262907588	5.12561317941584	874	6515	13.4151957022256
P86_BT_consensus	GUT_GENOME268176	92.2686782691202	3.78987383124717	6842	8924	76.66965486329
P86_BT_consensus	GUT_GENOME270563	92.7487319465084	3.83197674531676	6405	7998	80.0825206301575
P86_BT_consensus	GUT_GENOME272533	98.8488225361779	1.94678037611759	8082	9383	86.1344985612278
P86_BT_consensus	GUT_GENOME283326	92.3506930675771	3.76357439108431	6986	9075	76.9807162534435
P86_BT_consensus	GUT_GENOME284192	98.5944933844772	2.55674010206211	7092	7871	90.1029094143057
P86_BT_consensus	GUT_GENOME285252	98.6465849945037	2.08772314000788	7188	7898	91.0103823752849
P86_BT_consensus	GUT_GENOME287004	75.7758487225072	5.46511002672967	245	10366	2.36349604476172
P86_BT_consensus	P15MS_consensus	92.2224604633908	3.91243890803598	6653	10172	65.4050334250885
P86_BT_consensus	P15_MpT1_consensus	92.1705046290712	3.79855083278721	6483	10366	62.5409994211846
P86_BT_consensus	P20_consensus	92.3695593164035	3.9312922155194	6865	9908	69.2874444893016
P86_BT_consensus	P31_consensus	92.670796704861	4.02027960831972	7142	9177	77.8249972757982
P86_BT_consensus	P32_consensus	92.3297643089796	3.75147231141014	6870	10178	67.4985262330517
P86_BT_consensus	P45_consensus	98.8315636527225	1.70760895727324	8156	10305	79.1460456089277
P86_BT_consensus	P46_consensus	98.7897840305889	1.77517767105866	8081	10366	77.9567817866101
P86_BT_consensus	P48_consensus	92.1516780620617	3.87515835889984	7120	9834	72.4018710595892
P86_BT_consensus	P51_consensus	98.5032244344132	2.02030864263958	5486	10366	52.9230175573992
P86_BT_consensus	P61_consensus	92.3677449379648	3.77703379042021	6788	10366	65.4833108238472
P86_BT_consensus	P66_consensus	99.1586087185819	2.28263650286803	9405	10366	90.729307350955
P86_BT_consensus	P82MpT1_sans_C_consensus	98.854885758774	1.63995864773529	7833	9800	79.9285714285714
P86_BT_consensus	P82_consensus	98.7556677528164	1.82399195585972	5215	10366	50.3087015242138
P86_BT_consensus	P86_BT_consensus	100.0	0.0	10366	10366	100.0
P86_sans_C_consensus	GUT_GENOME011239	98.4876875555363	2.36845258830419	7178	8342	86.046511627907
P86_sans_C_consensus	GUT_GENOME011714	98.1715246281603	2.53989424631962	7352	8460	86.903073286052
P86_sans_C_consensus	GUT_GENOME012603	98.2690178891054	2.29589488363963	7573	8558	88.4903014723066
P86_sans_C_consensus	GUT_GENOME014311	78.2664173635203	4.78801397092275	880	7871	11.1802820480244
P86_sans_C_consensus	GUT_GENOME018608	98.2513358732073	2.66113751818036	6747	9027	74.7424393486208
P86_sans_C_consensus	GUT_GENOME018729	98.1548529564802	2.43562997357481	6397	7706	83.0132364391383
P86_sans_C_consensus	GUT_GENOME029117	78.8992157207196	5.18436687286095	865	7837	11.0373867551359
P86_sans_C_consensus	GUT_GENOME066320	93.0764625631523	4.04916758567997	6846	9073	75.4546456519343
P86_sans_C_consensus	GUT_GENOME067559	93.0979238995535	3.78004152691806	5779	7493	77.1253169624983
P86_sans_C_consensus	GUT_GENOME091220	98.949077833197	2.65878903877297	7954	8587	92.6283917549785
P86_sans_C_consensus	GUT_GENOME092268	92.7990338468134	3.83085810291189	6882	9073	75.8514273118043
P86_sans_C_consensus	GUT_GENOME092376	92.7052320488371	3.97128652950189	6663	8959	74.3721397477397
P86_sans_C_consensus	GUT_GENOME093513	98.7357243799156	2.3254966408699	7619	8671	87.8676046592089
P86_sans_C_consensus	GUT_GENOME094058	92.826442363792	3.96552208348902	6706	9073	73.9116058635512
P86_sans_C_consensus	GUT_GENOME103665	92.8446624785142	3.59538392777446	4928	7505	65.6628914057295
P86_sans_C_consensus	GUT_GENOME104028	92.8714827444058	3.82988137548236	6826	9028	75.6092157731502
P86_sans_C_consensus	GUT_GENOME104378	92.8891336829245	3.86445033112401	6741	8783	76.7505408174883
P86_sans_C_consensus	GUT_GENOME109037	92.9047461541898	3.7418420347642	6303	8547	73.7451737451737
P86_sans_C_consensus	GUT_GENOME120881	98.3677319350415	2.95063877676397	7336	8913	82.3067429597218
P86_sans_C_consensus	GUT_GENOME130816	98.4357324424904	2.44909873020466	7419	8712	85.1584022038568
P86_sans_C_consensus	GUT_GENOME132204	79.0951573265229	4.82963236464171	1372	9073	15.1217899261545
P86_sans_C_consensus	GUT_GENOME132205	98.5952009962769	2.34507022866225	7485	8609	86.9438959228714
P86_sans_C_consensus	GUT_GENOME132206	75.1343551632141	5.71432611701726	58	8833	0.656628552020831
P86_sans_C_consensus	GUT_GENOME137479	98.4007665695378	2.45289114409574	7678	8846	86.796292109428
P86_sans_C_consensus	GUT_GENOME143185	92.5104808598771	3.88152980569064	6927	9073	76.3474043866417
P86_sans_C_consensus	GUT_GENOME163069	97.9436662839691	2.41700105219507	4282	6140	69.7394136807818
P86_sans_C_consensus	GUT_GENOME186606	92.7459258018431	3.97880476981235	6728	9073	74.1540835445828
P86_sans_C_consensus	GUT_GENOME235276	98.492176247801	2.09758146263724	6144	6830	89.9560761346999
P86_sans_C_consensus	GUT_GENOME236870	78.5013581406804	4.6650895835445	1055	6648	15.8694344163658
P86_sans_C_consensus	GUT_GENOME239080	92.6250430945733	3.60828098985252	6606	8647	76.3964380710073
P86_sans_C_consensus	GUT_GENOME251364	92.592601251483	3.82112203318629	6966	9073	76.7772511848341
P86_sans_C_consensus	GUT_GENOME258505	92.8915371266712	3.88375984114482	6743	9073	74.3194092361953
P86_sans_C_consensus	GUT_GENOME263468	79.0469502281591	4.89330557960733	1421	7989	17.7869570659657
P86_sans_C_consensus	GUT_GENOME264147	78.624170555501	5.22094489238094	780	6515	11.9723714504988
P86_sans_C_consensus	GUT_GENOME268176	98.538753570461	2.39859842857118	7643	8924	85.645450470641
P86_sans_C_consensus	GUT_GENOME270563	98.2504769417569	1.89665627191884	6671	7998	83.408352088022
P86_sans_C_consensus	GUT_GENOME272533	92.9188287113909	3.91090140080054	6756	9073	74.4626915022594
P86_sans_C_consensus	GUT_GENOME283326	98.2508636114582	2.92775575416198	7408	9073	81.6488482310151
P86_sans_C_consensus	GUT_GENOME284192	93.0163831573472	3.97176977815136	6296	7871	79.9898361072291
P86_sans_C_consensus	GUT_GENOME285252	93.0319290712165	3.83129538864978	6272	7898	79.412509496075
P86_sans_C_consensus	GUT_GENOME287004	76.3699634085901	5.21413830389414	198	9073	2.18229912928469
P86_sans_C_consensus	P15MS_consensus	99.2112501907061	2.36648989274983	7930	9073	87.4021822991293
P86_sans_C_consensus	P15_MpT1_consensus	99.0593012047041	2.47865581701109	7510	9073	82.7730629339799
P86_sans_C_consensus	P20_consensus	99.2469117591379	2.50990411277132	7840	9073	86.4102281494544
P86_sans_C_consensus	P31_consensus	99.3534143870927	1.89766373698809	8072	9073	88.9672655130607
P86_sans_C_consensus	P32_consensus	98.2207555883799	3.29297259254218	7743	9073	85.3411220103604
P86_sans_C_consensus	P45_consensus	92.9152954736583	4.01448570866511	6882	9073	75.8514273118043
P86_sans_C_consensus	P46_consensus	92.9516268802503	3.96466211445229	6649	9073	73.2833682354238
P86_sans_C_consensus	P48_consensus	99.1996095566741	2.41138207799806	7891	9073	86.9723355009369
P86_sans_C_consensus	P51_consensus	92.7264568545791	4.06334127823868	4270	9073	47.062713545685
P86_sans_C_consensus	P61_consensus	98.2028720214652	3.26068196339771	7394	9073	81.4945442521768
P86_sans_C_consensus	P66_consensus	96.8290311128172	4.23230462355658	7679	9073	84.6357323928138
P86_sans_C_consensus	P82MpT1_sans_C_consensus	92.6347742613161	3.91816366178292	6202	9073	68.356662625372
P86_sans_C_consensus	P82_consensus	92.676059459454	4.01896135869539	4407	9073	48.5726881957456
P86_sans_C_consensus	P86_BT_consensus	92.5190791433667	3.99891103600615	6950	9073	76.6009037804475
P86_sans_C_consensus	P86_sans_C_consensus	100.0	0.0	9073	9073	100.0
P88_consensus	GUT_GENOME011239	98.5834056134265	2.02779846956017	7162	8342	85.8547111004555
P88_consensus	GUT_GENOME011714	98.2441922070468	2.22484846929763	7375	8460	87.1749408983452
P88_consensus	GUT_GENOME012603	98.3263077977975	1.97638752450681	7576	8558	88.5253563916803
P88_consensus	GUT_GENOME014311	78.3454607168166	4.75028502225314	867	7871	11.0151187904968
P88_consensus	GUT_GENOME018608	98.6739489949793	1.47562606889769	7000	9027	77.5451423507256
P88_consensus	GUT_GENOME018729	98.2103922162566	1.89467938080874	6526	7706	84.6872566831041
P88_consensus	GUT_GENOME029117	78.6878769211155	5.17723882601552	888	7837	11.3308664029603
P88_consensus	GUT_GENOME066320	92.6753156804936	4.12786438585185	6878	9411	73.0846881309106
P88_consensus	GUT_GENOME067559	92.6741106129784	3.84862084687732	5662	7493	75.5638596022955
P88_consensus	GUT_GENOME091220	98.4736839438365	2.75133436151287	7623	8587	88.7737277279609
P88_consensus	GUT_GENOME092268	92.319032359218	3.98891811730637	6863	9284	73.9228780697975
P88_consensus	GUT_GENOME092376	92.4679069783998	3.90932882669105	6646	8959	74.1823864270566
P88_consensus	GUT_GENOME093513	98.8624705207098	1.95892474004494	7459	8671	86.0223734286703
P88_consensus	GUT_GENOME094058	92.4467115841542	3.85253218000822	6702	9117	73.5110233629483
P88_consensus	GUT_GENOME103665	92.5267389049359	3.67831600718646	4907	7505	65.3830779480346
P88_consensus	GUT_GENOME104028	92.6024043062875	3.78509427167185	6427	9028	71.189632255206
P88_consensus	GUT_GENOME104378	92.4000857744079	3.97973112643141	6310	8783	71.8433337128544
P88_consensus	GUT_GENOME109037	92.6078098869599	3.84962565514806	6003	8547	70.2351702351702
P88_consensus	GUT_GENOME120881	98.9774590529866	1.7842370244246	7834	8913	87.8940872882307
P88_consensus	GUT_GENOME130816	98.2160834304723	3.11709615557697	7261	8712	83.3448117539027
P88_consensus	GUT_GENOME132204	78.9397551138551	4.83200628994271	1401	10000	14.01
P88_consensus	GUT_GENOME132205	98.5886930860995	2.94347590080322	7547	8609	87.664072482286
P88_consensus	GUT_GENOME132206	74.7579202300232	5.84501752578305	66	8833	0.74719800747198
P88_consensus	GUT_GENOME137479	98.2329206216964	3.02047462814867	7604	8846	85.9597558218404
P88_consensus	GUT_GENOME143185	92.3125036091595	3.75096357817192	6922	9559	72.4134323674025
P88_consensus	GUT_GENOME163069	98.0437610081516	2.13585842221403	4267	6140	69.4951140065147
P88_consensus	GUT_GENOME186606	92.4157057373768	3.93453498626301	6682	9391	71.1532318176978
P88_consensus	GUT_GENOME235276	98.550158384852	1.9245142713892	6161	6830	90.2049780380674
P88_consensus	GUT_GENOME236870	78.3929800019736	4.63485421467684	1005	6648	15.1173285198556
P88_consensus	GUT_GENOME239080	92.1734581466664	3.74321141275069	6606	8647	76.3964380710073
P88_consensus	GUT_GENOME251364	92.2894803112583	3.95119057640747	6719	9430	71.2513255567338
P88_consensus	GUT_GENOME258505	92.429918368597	4.06052868724493	6829	9084	75.1761338617349
P88_consensus	GUT_GENOME263468	78.9931349927357	4.99107766254157	1419	7989	17.761922643635
P88_consensus	GUT_GENOME264147	78.7043196817063	5.05726627533782	833	6515	12.7858787413661
P88_consensus	GUT_GENOME268176	98.4290569112816	2.17754994099398	7612	8924	85.298072613178
P88_consensus	GUT_GENOME270563	97.8017438405305	2.68642910800799	6859	7998	85.7589397349337
P88_consensus	GUT_GENOME272533	92.5277617989175	3.97442841208342	6754	9383	71.9812426729191
P88_consensus	GUT_GENOME283326	98.6794203963581	2.01927256481192	7785	9075	85.7851239669422
P88_consensus	GUT_GENOME284192	92.8806758715248	3.95823827752576	6130	7871	77.8808283572608
P88_consensus	GUT_GENOME285252	92.8771704087491	3.75599284934844	5947	7898	75.2975436819448
P88_consensus	GUT_GENOME287004	76.2466411759635	5.12441991015291	218	10000	2.18
P88_consensus	P15MS_consensus	98.6401399571051	1.94780419009049	7464	10000	74.64
P88_consensus	P15_MpT1_consensus	98.4982281899106	2.10420439970147	7215	10000	72.15
P88_consensus	P20_consensus	98.6456656977817	1.97980675394715	7416	9908	74.8486071861122
P88_consensus	P31_consensus	98.449841662113	2.68515640053409	7438	9177	81.0504522175003
P88_consensus	P32_consensus	98.9739502770242	2.0113036291679	7909	10000	79.09
P88_consensus	P45_consensus	92.4714980390571	4.16939965264573	6699	10000	66.99
P88_consensus	P46_consensus	92.4381639280308	4.04432573147837	6522	10000	65.22
P88_consensus	P48_consensus	98.6825753238997	1.81082448729107	7583	9834	77.1100264388855
P88_consensus	P51_consensus	92.672109709492	4.07640806115749	4484	10000	44.84
P88_consensus	P61_consensus	99.0685192310545	1.51398538219609	7947	10000	79.47
P88_consensus	P66_consensus	96.295607413358	3.97938201284637	7388	10000	73.88
P88_consensus	P82MpT1_sans_C_consensus	92.1071868300287	4.07400097248534	6278	9800	64.0612244897959
P88_consensus	P82_consensus	92.3512724105115	4.14076730379761	4226	10000	42.26
P88_consensus	P86_BT_consensus	92.1250436659851	3.87609433571281	6923	10000	69.23
P88_consensus	P86_sans_C_consensus	98.3324376298987	3.05520845710605	7501	9073	82.6738675190125
P88_consensus	P88_consensus	100.0	0.0	10000	10000	100.0
P89_consensus	GUT_GENOME011239	92.1367843883854	3.83486218494102	6567	8342	78.7221289858547
P89_consensus	GUT_GENOME011714	92.1450608566641	3.80372872787225	6569	8460	77.6477541371158
P89_consensus	GUT_GENOME012603	92.1661114083334	3.94738949686787	6932	8558	81.0002336994625
P89_consensus	GUT_GENOME014311	78.365472176335	4.70473616963005	870	7871	11.0532333883878
P89_consensus	GUT_GENOME018608	92.3937204661779	3.72761211086848	6277	9027	69.5358369336435
P89_consensus	GUT_GENOME018729	92.2586519585429	3.81329184614185	5896	7706	76.5118089800156
P89_consensus	GUT_GENOME029117	78.7594246607122	5.09233055823833	932	7837	11.8923057292331
P89_consensus	GUT_GENOME066320	98.6218535561709	2.50786210910992	8126	9411	86.3457655934545
P89_consensus	GUT_GENOME067559	98.8583233149761	2.13647845755001	6719	7493	89.670359001735
P89_consensus	GUT_GENOME091220	92.7962554757424	3.83252438056301	7152	8587	83.2886922091534
P89_consensus	GUT_GENOME092268	98.7536286501508	2.29435089163304	8284	9284	89.228780697975
P89_consensus	GUT_GENOME092376	98.9686240497056	1.6583120805644	7942	8959	88.6482866391338
P89_consensus	GUT_GENOME093513	92.1305626627092	3.89051785773692	6907	8671	79.6563256833122
P89_consensus	GUT_GENOME094058	98.8028174718443	1.88020874382215	7962	9117	87.3313589996709
P89_consensus	GUT_GENOME103665	98.9507399216744	1.70476413281144	5893	7505	78.5209860093271
P89_consensus	GUT_GENOME104028	98.8199998850839	1.94651255938312	7954	9028	88.1036774479397
P89_consensus	GUT_GENOME104378	98.9183162089349	1.73643644461473	7629	8783	86.8609814414209
P89_consensus	GUT_GENOME109037	98.951956034621	1.85202367539108	7245	8547	84.7665847665848
P89_consensus	GUT_GENOME120881	92.2044637241681	3.81742945803341	6976	8913	78.2676988668237
P89_consensus	GUT_GENOME130816	93.0710462232166	3.85562451820291	6946	8712	79.7291092745638
P89_consensus	GUT_GENOME132204	79.1067321576424	4.81352071665805	1450	10067	14.4034965729612
P89_consensus	GUT_GENOME132205	93.0189000275945	3.88534399955116	6904	8609	80.1951446160994
P89_consensus	GUT_GENOME132206	75.3821899031353	6.40417342998209	71	8833	0.803803917128948
P89_consensus	GUT_GENOME137479	92.7908409218317	4.05505335803152	7169	8846	81.0422789961565
P89_consensus	GUT_GENOME143185	98.8904273408959	2.24429931149576	8388	9559	87.7497646197301
P89_consensus	GUT_GENOME163069	92.1723892516948	3.80322460777958	4197	6140	68.3550488599349
P89_consensus	GUT_GENOME186606	98.8899065116017	1.6971503962863	8106	9391	86.3166861889043
P89_consensus	GUT_GENOME235276	92.1428512993499	3.76506514312654	5629	6830	82.4158125915081
P89_consensus	GUT_GENOME236870	78.2768096050382	4.44954632168992	1033	6648	15.5385078219013
P89_consensus	GUT_GENOME239080	98.8921360273985	1.62072317850459	7651	8647	88.4815542962877
P89_consensus	GUT_GENOME251364	99.1393662997352	1.47426828886508	8409	9430	89.1728525980912
P89_consensus	GUT_GENOME258505	98.6510483573562	2.01595827981149	8199	9084	90.2575957727873
P89_consensus	GUT_GENOME263468	79.1081631623676	4.68718749286907	1458	7989	18.2500938790837
P89_consensus	GUT_GENOME264147	78.7153332065845	5.03352867822221	845	6515	12.9700690713738
P89_consensus	GUT_GENOME268176	92.1788884631844	3.8097172210772	6878	8924	77.0730614074406
